collection_date,sticker,companyName,date,currentAssets_cash_and_cash_equivalents,currentAssets_cash_and_due_from_banks,currentAssets_short_term_investments,currentAssets_total_cash,currentAssets_inventories,currentAssets_deposits,currentAssets_derivative_assets,currentAssets_accumulated_other_comprehensive_income,currentAssets_trading_assets,currentAssets_other_current_assets,currentAssets_total_current_assets,nonCurrentAssets_land,nonCurrentAssets_fixtures_and_equipment,nonCurrentAssets_other_properties,nonCurrentAssets_property_and_equipment,nonCurrentAssets_property_and_equipment_at_cost,nonCurrentAssets_property_and_equipment_net,nonCurrentAssets_real_estate_properties,nonCurrentAssets_real_estate_properties_net,nonCurrentAssets_accumulated_depreciation,nonCurrentAssets_goodwill,nonCurrentAssets_intangible_assets,nonCurrentAssets_other_intangible_assets,nonCurrentAssets_deferred_revenues,nonCurrentAssets_receivables,nonCurrentAssets_premiums_and_other_receivables,nonCurrentAssets_unearned_premiums,nonCurrentAssets_prepaid_expenses,nonCurrentAssets_general_partner,nonCurrentAssets_minority_interest,nonCurrentAssets_net_loans,nonCurrentAssets_investments,nonCurrentAssets_equity_and_other_investments,nonCurrentAssets_other_long_term_assets,nonCurrentAssets_total_non_current_assets,other_assets,total_assets,currentLiabilities_accounts_payable,currentLiabilities_payables_and_accrued_expenses,currentLiabilities_short_term_debt,currentLiabilities_short_term_borrowing,currentLiabilities_capital_leases,currentLiabilities_taxes_payable,currentAssets_derivative_liabilities,currentLiabilities_other_current_liabilities,currentLiabilities_total_current_liabilities,nonCurrentLiabilities_accrued_liabilities,nonCurrentLiabilities_debt_securities,nonCurrentLiabilities_long_term_debt,nonCurrentLiabilities_capital_leases,nonCurrentLiabilities_deferred_taxes_liabilities,nonCurrentAssets_deferred_income_taxes,nonCurrentLiabilities_pensions_and_other_benefits,nonCurrentLiabilities_other_long_term_liabilities,nonCurrentLiabilities_total_non_current_liabilities,other_liabilities,total_liabilities,stockholdersEquity_additional_paid_in_capital,stockholdersEquity_retained_earnings,stockholdersEquity_treasurey_stock,stockholdersEquity_preferred_stock,stockholdersEquity_common_stock,total_stockholders_equity,total_liabilities_and_stockholders_equity
20180209,NEWS,NEWSPHONE HELLAS SA (CR),2015-12-01 00:00:00,2.0,,0.0,2.0,,,,11.0,,1.0,34.0,,,,,22.0,3.0,,,-18.0,,1.0,,,31.0,,,,,0.0,,,,7.0,11.0,,45.0,,,5.0,,,1.0,,12.0,18.0,,,,0.0,,0.0,1.0,1.0,2.0,,20.0,4.0,10.0,-0.0,,,25.0,45.0
20180209,NEWS,NEWSPHONE HELLAS SA (CR),2016-12-01 00:00:00,2.0,,0.0,2.0,0.0,,,11.0,,1.0,34.0,,,,,22.0,2.0,,,-19.0,,1.0,,,30.0,,,,,0.0,,,,5.0,8.0,,42.0,13.0,,3.0,,,0.0,,0.0,16.0,,,,,,0.0,,2.0,2.0,,18.0,4.0,9.0,-0.0,,,23.0,42.0
20180209,OLTH,TPA SA (CR),2012-12-01 00:00:00,88.0,,0.0,88.0,2.0,,,93.0,,5.0,97.0,,,,,94.0,52.0,,,-42.0,,1.0,,,,,,3.0,,,,,,9.0,64.0,,161.0,,,,,,2.0,,9.0,11.0,,,,,,2.0,,4.0,4.0,,15.0,,52.0,,,,146.0,161.0
20180209,OLTH,TPA SA (CR),2013-12-01 00:00:00,97.0,,,97.0,2.0,,,94.0,,5.0,105.0,,,,,98.0,52.0,,,-47.0,,1.0,,,,,,2.0,,,,,,4.0,59.0,,164.0,,,,,,3.0,,8.0,11.0,,,,,,2.0,,5.0,5.0,,16.0,,54.0,,,,148.0,164.0
20180209,OLTH,TPA SA (CR),2014-12-01 00:00:00,79.0,,,79.0,2.0,,,94.0,,6.0,88.0,,,,,101.0,51.0,,,-50.0,,1.0,,,,,,1.0,,,,,,4.0,58.0,,146.0,2.0,,,,,3.0,,8.0,12.0,,,,,,3.0,,5.0,5.0,,17.0,,35.0,,,,129.0,146.0
20180209,OLTH,TPA SA (CR),2015-12-01 00:00:00,66.0,,,66.0,2.0,,,94.0,,5.0,79.0,,,,,108.0,55.0,,,-54.0,,1.0,,,,,,6.0,,,,,,4.0,62.0,,141.0,,,,,,,,9.0,9.0,,,,,,3.0,,5.0,5.0,,14.0,,33.0,,,,127.0,141.0
20180209,OLTH,TPA SA (CR),2016-12-01 00:00:00,48.0,,27.0,76.0,2.0,,,95.0,,5.0,87.0,,,,,110.0,53.0,,,-57.0,,1.0,,,,,,5.0,,,,,,7.0,64.0,,151.0,,,,,,,,11.0,11.0,,,,,,3.0,,4.0,4.0,,15.0,,40.0,,,,135.0,151.0
20180209,OLYMP,TECHNICAL OLYMPIC SA (CR),2012-12-01 00:00:00,5.0,,,5.0,6.0,,,391.0,,25.0,57.0,,,,,491.0,404.0,,,-86.0,,6.0,,,20.0,,,,,83.0,,,,59.0,469.0,,526.0,19.0,,13.0,,,1.0,,36.0,69.0,,,,,64.0,,0.0,35.0,184.0,,253.0,254.0,-372.0,,,,273.0,526.0
20180209,OLYMP,TECHNICAL OLYMPIC SA (CR),2013-12-01 00:00:00,3.0,,0.0,3.0,5.0,,,379.0,,27.0,56.0,,,,,490.0,399.0,,,-91.0,,5.0,,,21.0,,,,,73.0,,,,47.0,451.0,,507.0,,,13.0,,,1.0,,58.0,72.0,,,0.0,6.0,79.0,,0.0,27.0,186.0,,258.0,254.0,-383.0,,,,249.0,507.0
20180209,OLYMP,TECHNICAL OLYMPIC SA (CR),2014-12-01 00:00:00,7.0,,,7.0,4.0,,,382.0,,21.0,62.0,,,,,493.0,399.0,,,-94.0,,5.0,,,30.0,,,,,67.0,,,,45.0,448.0,,510.0,,,9.0,,,0.0,,56.0,65.0,,,4.0,5.0,82.0,,0.0,32.0,191.0,,256.0,254.0,-382.0,,,,254.0,510.0
20180209,OLYMP,TECHNICAL OLYMPIC SA (CR),2015-12-01 00:00:00,3.0,,,3.0,5.0,,,430.0,,37.0,51.0,,,,,511.0,403.0,,,-108.0,,5.0,,,7.0,,,,,19.0,,,,45.0,452.0,,503.0,,,7.0,,,0.0,,55.0,63.0,,,6.0,5.0,95.0,,0.0,30.0,156.0,,219.0,261.0,-407.0,,,,284.0,503.0
20180209,OLYMP,TECHNICAL OLYMPIC SA (CR),2016-12-01 00:00:00,1.0,,,1.0,5.0,,,426.0,,37.0,54.0,,,,,500.0,399.0,,,-101.0,,5.0,,,10.0,,,,,18.0,,,,42.0,446.0,,499.0,,,10.0,,,0.0,,53.0,64.0,,,16.0,5.0,93.0,,,27.0,158.0,,222.0,261.0,-410.0,,,,278.0,499.0
20180209,OPAP,OPAP (CR),2012-12-01 00:00:00,368.0,,,368.0,1.0,,,140.0,,148.0,517.0,,,,,206.0,81.0,,,-125.0,,1114.0,,,,,,,,,,,,16.0,1214.0,,1731.0,,,85.0,,,35.0,,184.0,304.0,,,166.0,0.0,5.0,3.0,20.0,71.0,262.0,,566.0,,1026.0,,,,1165.0,1731.0
20180209,OPAP,OPAP (CR),2013-12-01 00:00:00,242.0,,,242.0,1.0,,,155.0,,54.0,297.0,,,,,193.0,49.0,,,-143.0,,1112.0,,,,,,,,,,,,139.0,1304.0,,1601.0,66.0,,165.0,,,121.0,,48.0,400.0,,,,0.0,4.0,4.0,14.0,58.0,76.0,,476.0,,970.0,,,,1125.0,1601.0
20180209,OPAP,OPAP (CR),2014-12-01 00:00:00,291.0,,,291.0,3.0,,,144.0,,115.0,409.0,,,,,,44.0,,,,,1282.0,,,,,,,,67.0,,,,15.0,1341.0,,1751.0,170.0,,0.0,,,178.0,,108.0,457.0,,,,,1.0,,1.0,58.0,126.0,,583.0,,1024.0,,,,1168.0,1751.0
20180209,OPAP,OPAP (CR),2015-12-01 00:00:00,302.0,,,302.0,4.0,,,144.0,,84.0,390.0,,,,,,56.0,,,,,1237.0,,,,,,,,41.0,,,,16.0,1319.0,,1709.0,127.0,,32.0,,,130.0,,36.0,325.0,,,115.0,,,10.0,,66.0,222.0,,547.0,,1020.0,-3.0,,,1162.0,1709.0
20180209,OPAP,OPAP (CR),2016-12-01 00:00:00,274.0,,,274.0,12.0,,,128.0,,71.0,437.0,,,,,,68.0,,,,,1231.0,,,81.0,,,,,37.0,,,,20.0,1330.0,,1768.0,153.0,,119.0,,,51.0,,67.0,390.0,,,263.0,,,12.0,2.0,41.0,342.0,,732.0,,915.0,-7.0,,,1035.0,1768.0
20180209,PANGAEA,NBG PANGAEA (CR),2012-12-01 00:00:00,165.0,,,,,,,916.0,,,,,,,,,,1.0,1.0,,,0.0,,,,,,,,,,,,,,778.0,945.0,,,,,,,,,,,,,,,,,,,6.0,6.0,,23.0,,,,939.0,945.0
20180209,PANGAEA,NBG PANGAEA (CR),2013-12-01 00:00:00,158.0,,,,,,,1063.0,,,,,,,,,,1.0,1.0,,,0.0,,,,,,,,,,,,,,951.0,1111.0,,,,2.0,,,,,,,,51.0,,,,,,,21.0,74.0,,-27.0,,,,1036.0,1111.0
20180209,PANGAEA,NBG PANGAEA (CR),2014-12-01 00:00:00,126.0,,,,,,,1092.0,,,,,,,,,,4.0,4.0,,,0.0,,,,,,,,,,,,,,1507.0,1637.0,,,,16.0,,,,,,,,320.0,,,,,,,42.0,378.0,16.0,151.0,,,,1259.0,1637.0
20180209,PANGAEA,NBG PANGAEA (CR),2015-12-01 00:00:00,90.0,,,,,,,1100.0,,,,,,,,,,3.0,3.0,,,0.0,,,,,,,,,,,,,,1522.0,1616.0,,,,10.0,,,,,,,,387.0,,,,,,,26.0,423.0,16.0,78.0,,,,1194.0,1616.0
20180209,PANGAEA,NBG PANGAEA (CR),2016-12-01 00:00:00,55.0,,,,,,,1103.0,,,,,,,,,,2.0,2.0,,,0.0,,,,,,,,,,,,,,1568.0,1625.0,,,,59.0,,,,,,,,345.0,,,,,,,26.0,431.0,16.0,76.0,,,,1195.0,1625.0
20180209,PASAL,PASAL DEVELOPMENT S.A. (CR),2012-12-01 00:00:00,1.0,,,,,,,15.0,,,,,,,,,,2.0,1.0,,,0.0,,,,,,,,,,,,,,196.0,198.0,,,,103.0,,,,,,,,38.0,,,,,,,33.0,173.0,20.0,-11.0,,,,25.0,198.0
20180209,PASAL,PASAL DEVELOPMENT S.A. (CR),2013-12-01 00:00:00,1.0,,,,,,,13.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,185.0,186.0,,,,79.0,,,,,,,,57.0,13.0,,,,,,29.0,177.0,20.0,-23.0,,,,9.0,186.0
20180209,PASAL,PASAL DEVELOPMENT S.A. (CR),2014-12-01 00:00:00,0.0,,,,,,,12.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,168.0,168.0,,,,91.0,,,,,,,,38.0,12.0,,,,,,20.0,161.0,20.0,-24.0,,,,7.0,168.0
20180209,PASAL,PASAL DEVELOPMENT S.A. (CR),2015-12-01 00:00:00,0.0,,,,,,,14.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,115.0,116.0,,,,77.0,,,,,,,,41.0,8.0,,,,,,8.0,133.0,20.0,-50.0,,,,-17.0,116.0
20180209,PASAL,PASAL DEVELOPMENT S.A. (CR),2016-12-01 00:00:00,0.0,,,,,,,14.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,99.0,99.0,,,,69.0,,,,,,,,52.0,7.0,,,,,,9.0,137.0,20.0,-71.0,,,,-38.0,99.0
20180209,PERS,PERSEUS SA (CR),2012-12-01 00:00:00,1.0,,0.0,1.0,2.0,,,19.0,,0.0,63.0,,,,,26.0,10.0,,,-16.0,,0.0,,,60.0,,,,,,,,,3.0,14.0,,76.0,15.0,,10.0,,,0.0,,0.0,25.0,,,36.0,,1.0,,,0.0,38.0,,63.0,,-6.0,-0.0,,,13.0,76.0
20180209,PERS,PERSEUS SA (CR),2013-12-01 00:00:00,1.0,,0.0,2.0,2.0,,,19.0,,59.0,62.0,,,,,26.0,9.0,,,-17.0,,0.0,,,,,,,,,,,,2.0,12.0,,74.0,,,19.0,,,1.0,,14.0,35.0,,,24.0,,1.0,,,0.0,25.0,,60.0,,-5.0,-0.0,,,14.0,74.0
20180209,PERS,PERSEUS SA (CR),2014-12-01 00:00:00,5.0,,0.0,5.0,2.0,,,23.0,,58.0,65.0,,,,,30.0,12.0,,,-18.0,,0.0,,,,,,,,,,,,2.0,14.0,,79.0,,,33.0,,,0.0,,14.0,47.0,,,10.0,,2.0,,,0.0,12.0,,59.0,,-3.0,-0.0,,,20.0,79.0
20180209,PERS,PERSEUS SA (CR),2015-12-01 00:00:00,3.0,,,3.0,3.0,,,22.0,,52.0,58.0,,,,,30.0,11.0,,,-18.0,,0.0,,,,,,,,,,,,6.0,17.0,,75.0,,,28.0,,,1.0,,13.0,42.0,,,9.0,,2.0,,,0.0,12.0,,53.0,,0.0,-0.0,,,22.0,75.0
20180209,PERS,PERSEUS SA (CR),2016-12-01 00:00:00,5.0,,,5.0,4.0,,,20.0,,48.0,56.0,,,,,30.0,11.0,,,-19.0,,0.0,,,,,,,,,,,,4.0,15.0,,71.0,,,9.0,,,0.0,,11.0,20.0,,,27.0,,2.0,,,0.0,29.0,,49.0,,1.0,-0.0,,,21.0,71.0
20180209,PETRO,PETROPOULOS PETROS (CR),2012-12-01 00:00:00,9.0,,,9.0,10.0,,,21.0,,2.0,40.0,,,,,,19.0,,,,,2.0,,,19.0,,,,,,,,,15.0,36.0,,76.0,9.0,,14.0,,,1.0,,3.0,26.0,,,18.0,,,0.0,1.0,1.0,19.0,,45.0,,9.0,,,,31.0,76.0
20180209,PETRO,PETROPOULOS PETROS (CR),2013-12-01 00:00:00,14.0,,,14.0,9.0,,,21.0,,2.0,40.0,,,,,,18.0,,,,,2.0,,,15.0,,,,,,,,,14.0,34.0,,74.0,11.0,,9.0,,,1.0,,3.0,24.0,,,18.0,,,0.0,1.0,1.0,20.0,,43.0,,10.0,,,,31.0,74.0
20180209,PETRO,PETROPOULOS PETROS (CR),2014-12-01 00:00:00,13.0,,,13.0,8.0,,,18.0,,2.0,38.0,,,,,24.0,18.0,,,-6.0,,2.0,,,15.0,,,,,,,,,13.0,33.0,,71.0,,,13.0,,,,,14.0,27.0,,,10.0,,0.0,,,2.0,12.0,,39.0,,14.0,,,,32.0,71.0
20180209,PETRO,PETROPOULOS PETROS (CR),2015-12-01 00:00:00,19.0,,,19.0,6.0,,,16.0,,2.0,40.0,,,,,22.0,16.0,,,-6.0,,2.0,,,13.0,,,,,,,,,12.0,30.0,,69.0,,,16.0,,,0.0,,14.0,30.0,,,7.0,,0.0,,,2.0,9.0,,39.0,,14.0,,,,31.0,69.0
20180209,PETRO,PETROPOULOS PETROS (CR),2016-12-01 00:00:00,13.0,,,13.0,8.0,,,14.0,,1.0,38.0,,,,,,14.0,,,,,1.0,,,16.0,,,,,,,,,10.0,26.0,,64.0,,,14.0,,,1.0,,10.0,25.0,,,8.0,,,1.0,,2.0,10.0,,35.0,,15.0,,,,29.0,64.0
20180209,PLAIS,PLAISIO COMPUTERS SA (CR),2012-12-01 00:00:00,45.0,,,45.0,27.0,,,46.0,,2.0,94.0,,,,,64.0,33.0,,,-30.0,,1.0,,3.0,19.0,,,,,,,,,2.0,40.0,,133.0,,,3.0,,,4.0,,42.0,49.0,,,14.0,,,3.0,,1.0,19.0,,68.0,,19.0,,,,65.0,133.0
20180209,PLAIS,PLAISIO COMPUTERS SA (CR),2013-12-01 00:00:00,52.0,,,52.0,31.0,,,37.0,,2.0,101.0,,,,,62.0,31.0,,,-31.0,,1.0,,3.0,16.0,,,,,,,,,2.0,37.0,,138.0,27.0,,4.0,,,6.0,,8.0,46.0,,,10.0,,,4.0,,2.0,15.0,,61.0,12.0,28.0,,,,77.0,138.0
20180209,PLAIS,PLAISIO COMPUTERS SA (CR),2014-12-01 00:00:00,45.0,,,45.0,39.0,,,32.0,,22.0,107.0,,,,,60.0,29.0,,,-31.0,,1.0,,3.0,,,,,,,,,,2.0,35.0,,142.0,,,4.0,,,5.0,,34.0,43.0,,,6.0,,,4.0,,2.0,10.0,,53.0,12.0,44.0,,,,88.0,142.0
20180209,PLAIS,PLAISIO COMPUTERS SA (CR),2015-12-01 00:00:00,42.0,,,42.0,43.0,,,33.0,,7.0,106.0,,,,,58.0,27.0,,,-31.0,,1.0,,3.0,14.0,,,,,,,,,2.0,33.0,,139.0,26.0,,9.0,,,2.0,,12.0,49.0,,,1.0,,,4.0,,2.0,6.0,,55.0,1.0,51.0,-0.0,,,84.0,139.0
20180209,PLAIS,PLAISIO COMPUTERS SA (CR),2016-12-01 00:00:00,43.0,,,43.0,51.0,,,32.0,,6.0,115.0,,,,,59.0,26.0,,,-33.0,,1.0,,3.0,16.0,,,,,,,,,2.0,32.0,,147.0,26.0,,15.0,,,3.0,,11.0,55.0,,,1.0,,,4.0,,3.0,6.0,,61.0,1.0,53.0,-0.0,,,86.0,147.0
20180209,PLAKR,CRETE PLASTICS SA (CR),2012-12-01 00:00:00,18.0,,2.0,20.0,38.0,,,84.0,,,115.0,,,,,119.0,76.0,,,-43.0,,0.0,,,50.0,,,7.0,,5.0,,,,1.0,78.0,,193.0,18.0,,17.0,,,1.0,,6.0,43.0,,,2.0,,3.0,0.0,,3.0,13.0,,56.0,1.0,53.0,,,,137.0,193.0
20180209,PLAKR,CRETE PLASTICS SA (CR),2013-12-01 00:00:00,19.0,,1.0,20.0,43.0,,,80.0,,,128.0,,,,,126.0,78.0,,,-48.0,,1.0,,,57.0,,,8.0,,6.0,,,,1.0,79.0,,207.0,19.0,,19.0,,,3.0,,7.0,48.0,,,1.0,1.0,3.0,,,2.0,14.0,,62.0,1.0,64.0,,,,145.0,207.0
20180209,PLAKR,CRETE PLASTICS SA (CR),2014-12-01 00:00:00,23.0,,1.0,24.0,48.0,,,87.0,,,140.0,,,,,139.0,84.0,,,-54.0,,1.0,,,61.0,,,8.0,,7.0,,,,0.0,86.0,,226.0,21.0,,22.0,,,2.0,,7.0,53.0,,,1.0,1.0,3.0,,,2.0,14.0,,67.0,1.0,71.0,,,,159.0,226.0
20180209,PLAKR,CRETE PLASTICS SA (CR),2015-12-01 00:00:00,35.0,,1.0,35.0,51.0,,,95.0,,,157.0,,,,,153.0,93.0,,,-60.0,,1.0,,,64.0,,,7.0,,10.0,,,,1.0,95.0,,252.0,13.0,,19.0,,,3.0,,10.0,45.0,,,9.0,0.0,6.0,,,3.0,28.0,,72.0,1.0,85.0,,,,180.0,252.0
20180209,PLAKR,CRETE PLASTICS SA (CR),2016-12-01 00:00:00,47.0,,0.0,47.0,58.0,,,98.0,,,176.0,,,,,157.0,93.0,,,-64.0,,1.0,,,63.0,,,9.0,,12.0,,,,13.0,107.0,,283.0,19.0,,20.0,,,4.0,,13.0,56.0,,,8.0,0.0,5.0,,,3.0,27.0,,84.0,1.0,101.0,,,,199.0,283.0
20180209,PLAT,THRACE PLASTICS SA (CR),2012-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,PLAT,THRACE PLASTICS SA (CR),2013-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,PLAT,THRACE PLASTICS SA (CR),2014-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,PLAT,THRACE PLASTICS SA (CR),2015-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,PLAT,THRACE PLASTICS SA (CR),2016-12-01 00:00:00,31.0,,,31.0,58.0,,,52.0,,8.0,149.0,,,,,324.0,107.0,,,-217.0,,12.0,,,51.0,,,2.0,,2.0,,,,19.0,141.0,,289.0,32.0,,63.0,,,4.0,,15.0,118.0,,,4.0,15.0,5.0,3.0,,25.0,51.0,,169.0,22.0,47.0,,,,121.0,289.0
20180209,PPA,P.P.A. S.A. (CR),2011-12-01 00:00:00,13.0,,,13.0,2.0,,,127.0,,0.0,68.0,,,,,,307.0,,,,,2.0,,46.0,27.0,,,27.0,,,,,0.0,0.0,322.0,,390.0,3.0,,3.0,,,,,0.0,26.0,20.0,,90.0,1.0,,12.0,,72.0,209.0,,235.0,,28.0,,,,155.0,390.0
20180209,PPA,P.P.A. S.A. (CR),2012-12-01 00:00:00,18.0,,,18.0,2.0,,,77.0,,1.0,74.0,,,,,,300.0,,,,,1.0,,44.0,54.0,,,1.0,,,,,1.0,0.0,314.0,,389.0,3.0,,1.0,,,1.0,,15.0,23.0,0.0,,89.0,1.0,,13.0,,73.0,206.0,,229.0,,32.0,,,50.0,160.0,389.0
20180209,PPA,P.P.A. S.A. (CR),2013-12-01 00:00:00,41.0,,,41.0,2.0,,,128.0,,0.0,83.0,,,,,,287.0,,,,,0.0,,43.0,37.0,,,0.0,,,,,1.0,0.0,304.0,,387.0,3.0,,2.0,,,7.0,,0.0,24.0,10.0,,86.0,0.0,,15.0,,67.0,197.0,,221.0,,38.0,,,,166.0,387.0
20180209,PPA,P.P.A. S.A. (CR),2014-12-01 00:00:00,54.0,,,54.0,2.0,,,77.0,,0.0,92.0,,,,,419.0,273.0,,,-146.0,,0.0,,42.0,34.0,,,0.0,,,,,2.0,0.0,291.0,,383.0,3.0,,6.0,,,4.0,,7.0,22.0,1.0,,80.0,0.0,,15.0,,69.0,192.0,,214.0,,42.0,,,50.0,169.0,383.0
20180209,PPA,P.P.A. S.A. (CR),2015-12-01 00:00:00,59.0,,,59.0,2.0,,,77.0,,0.0,91.0,,,,,,261.0,,,,,0.0,,40.0,28.0,,,0.0,,,,,1.0,0.0,277.0,,368.0,2.0,,6.0,,,3.0,,7.0,23.0,1.0,,74.0,0.0,,14.0,,55.0,170.0,,194.0,,47.0,,,50.0,174.0,368.0
20180209,PROF,PROFILE SA (CR),2012-12-01 00:00:00,6.0,,0.0,6.0,0.0,,,10.0,,1.0,16.0,,,,,8.0,5.0,,,-3.0,,7.0,,,9.0,,,0.0,,-0.0,,,,0.0,12.0,,28.0,,,3.0,,,0.0,,8.0,11.0,,,1.0,,,0.0,,2.0,2.0,,13.0,3.0,1.0,-0.0,,,15.0,28.0
20180209,PROF,PROFILE SA (CR),2013-12-01 00:00:00,5.0,,1.0,5.0,0.0,,,11.0,,1.0,14.0,,,,,8.0,5.0,,,-3.0,,6.0,,,7.0,,,0.0,,-0.0,,,,0.0,12.0,,26.0,,,3.0,,,0.0,,6.0,9.0,,,0.0,,,0.0,,1.0,1.0,,11.0,3.0,1.0,-0.0,,,15.0,26.0
20180209,PROF,PROFILE SA (CR),2014-12-01 00:00:00,4.0,,3.0,6.0,0.0,,,11.0,,1.0,17.0,,,,,8.0,5.0,,,-3.0,,6.0,,,9.0,,,0.0,,-0.0,,,,0.0,11.0,,28.0,,,3.0,,,0.0,,8.0,11.0,,,0.0,,,0.0,,1.0,1.0,,12.0,3.0,2.0,-0.0,,,16.0,28.0
20180209,PROF,PROFILE SA (CR),2015-12-01 00:00:00,7.0,,4.0,10.0,0.0,,,11.0,,2.0,19.0,,,,,8.0,5.0,,,-3.0,,5.0,,,7.0,,,0.0,,-0.0,,,,0.0,10.0,,30.0,,,3.0,,,0.0,,7.0,11.0,,,2.0,,,1.0,,1.0,2.0,,13.0,3.0,3.0,-0.0,,,17.0,30.0
20180209,PROF,PROFILE SA (CR),2016-12-01 00:00:00,6.0,,7.0,13.0,0.0,,,14.0,,3.0,23.0,,,,,10.0,7.0,,,-4.0,,7.0,,,6.0,,,0.0,,-0.0,,,,0.0,14.0,,37.0,,,4.0,,,0.0,,8.0,12.0,,,2.0,,,1.0,,5.0,8.0,,20.0,3.0,,-0.0,,,17.0,37.0
20180209,QUAL,QUALITY & RELIABILITY SA (CR),2012-12-01 00:00:00,,,,,0.0,,,6.0,,5.0,7.0,,,,,,0.0,,,,,0.0,,,2.0,,,,,-0.0,,,,2.0,2.0,,10.0,,,,,,,,2.0,2.0,,,,,,,,1.0,1.0,,3.0,,,,,,6.0,10.0
20180209,QUAL,QUALITY & RELIABILITY SA (CR),2013-12-01 00:00:00,,,,,0.0,,,6.0,,4.0,7.0,,,,,,0.0,,,,,1.0,,,2.0,,,,,-0.0,,,,1.0,2.0,,9.0,,,,,,,,1.0,2.0,,,,1.0,,,,0.0,0.0,,2.0,,,,,,6.0,9.0
20180209,QUAL,QUALITY & RELIABILITY SA (CR),2014-12-01 00:00:00,,,,,0.0,,,7.0,,7.0,12.0,,,,,,0.0,,,,,2.0,,,5.0,,,,,,,,,1.0,3.0,,15.0,,,1.0,,,,,5.0,6.0,,,,,,,,2.0,2.0,,8.0,,,,,,7.0,15.0
20180209,QUAL,QUALITY & RELIABILITY SA (CR),2015-12-01 00:00:00,4.0,,,4.0,0.0,,,18.0,,4.0,11.0,,,,,,0.0,,,,,2.0,,,3.0,,,,,,,,,1.0,4.0,,15.0,,,1.0,,,,,6.0,7.0,,,2.0,,,,,0.0,2.0,,9.0,,-13.0,,,,5.0,15.0
20180209,QUAL,QUALITY & RELIABILITY SA (CR),2016-12-01 00:00:00,2.0,,,2.0,0.0,,,18.0,,2.0,7.0,,,,,,0.0,,,,,3.0,,,2.0,,,,,,,,,1.0,4.0,,11.0,,,1.0,,,,,3.0,4.0,,,2.0,,,,,0.0,2.0,,6.0,,-13.0,,,,5.0,11.0
20180209,QUEST,QUEST HOLDINGS (CR),2012-12-01 00:00:00,44.0,,0.0,44.0,14.0,,,24.0,,110.0,168.0,,,,,,73.0,,,,,27.0,,,,,,,,8.0,,,,30.0,136.0,,303.0,,,9.0,,,2.0,,79.0,89.0,,,22.0,,9.0,5.0,,6.0,44.0,,134.0,40.0,106.0,-0.0,,,169.0,303.0
20180209,QUEST,QUEST HOLDINGS (CR),2013-12-01 00:00:00,46.0,,0.0,46.0,11.0,,,12.0,,99.0,156.0,,,,,125.0,86.0,,,-39.0,,26.0,,,,,,,,8.0,,,,27.0,144.0,,300.0,,,30.0,,,3.0,,74.0,108.0,,,15.0,,9.0,5.0,,7.0,38.0,,146.0,39.0,103.0,-0.0,,,154.0,300.0
20180209,QUEST,QUEST HOLDINGS (CR),2014-12-01 00:00:00,28.0,,20.0,48.0,13.0,,,13.0,,89.0,150.0,,,,,127.0,86.0,,,-42.0,,21.0,,,,,,,,10.0,,,,26.0,141.0,,291.0,,,9.0,,,6.0,,69.0,84.0,,,22.0,,9.0,8.0,,8.0,50.0,,134.0,39.0,105.0,-0.0,,,157.0,291.0
20180209,QUEST,QUEST HOLDINGS (CR),2015-12-01 00:00:00,53.0,,1.0,54.0,18.0,,,13.0,,133.0,205.0,,,,,116.0,75.0,,,-42.0,,36.0,,,,,,,,12.0,,,,25.0,142.0,,347.0,,,36.0,,,8.0,,83.0,129.0,,,27.0,9.0,3.0,6.0,,12.0,63.0,,191.0,39.0,104.0,-0.0,,,156.0,347.0
20180209,QUEST,QUEST HOLDINGS (CR),2016-12-01 00:00:00,66.0,,0.0,66.0,17.0,,,48.0,,138.0,221.0,,,,,98.0,53.0,,,-45.0,,36.0,,,,,,,,11.0,,,,22.0,117.0,,338.0,,,18.0,,,8.0,,102.0,133.0,,,9.0,15.0,2.0,7.0,,14.0,50.0,,183.0,0.0,108.0,-0.0,,,155.0,338.0
20180209,SAR,GR. SARANTIS SA (CR),2012-12-01 00:00:00,40.0,,0.0,41.0,36.0,,,47.0,,5.0,156.0,,,,,66.0,37.0,,,-29.0,,23.0,,,74.0,,,1.0,,,,,,30.0,90.0,,247.0,38.0,,31.0,,,2.0,,9.0,80.0,,,21.0,,0.0,1.0,,3.0,24.0,,104.0,39.0,56.0,,,,143.0,247.0
